date,item,news,result
2026-01-28-15-08,하나투어,"하나투어 송객 33% 증가..장가계엔 하나  전용  혜택 풍성 하나투어, 장가계 여행 전용 혜택 강화 똑비 하나투어 맞손  시니어 여행 서비스 개발한다  ",0.9690711
2026-01-28-15-08,한미반도체,"가천대 길병원, 한미반도체와 직원 건강 증진 업무협약 체결 한미반도체 주가 상승 중 ",0.96859765
2026-01-28-15-08,인탑스,"인탑스 주가, 1월 28일 장중 22,350원 1.82% 상승 ",0.96228707
2026-01-28-15-08,HD한국조선해양,"HD현대그룹, 수퍼사이클 입증 조선 전력  쌍끌이  호조 ",0.961969
2026-01-28-15-08,에프에스티,"에프에스티 10%  마이크로컨텍솔 9%   반도체 재료 부품주에 무슨 호재 있나 에프에스티, +15.29% VI 발동 - 조선비즈  장중수급포착  에프에스티, 외국인/기관 동시 순매수  주가 +11.78%  강세 토픽  반도체 - 전공정 소재 테마, 에프에스티 +10.53%, 씨엠티엑스 +7.99% - 조선비즈 ",0.95198685
2026-01-28-15-08,HMM,"국민연금, 산은 출신 HMM 사외이사에  이해충돌  ",0.9519121
2026-01-29-18-17,자이에스앤디,"자이에스앤디, 임대주택 사업 부지 매각  경쟁 심화 탓  자이에스앤디 2025년 영업이익 125억 426% 급증, 수주잔고 60% 증가 자이에스엔디, 작년 매출 줄었는데 영업익 426% 급증 GS건설 지원 계열사에서 핵심축으로 달라진 자이에스앤디 위상 ",0.2633348
2026-01-29-18-17,한진," 찍고 도는 여행 그만  한진관광, 유럽 패키지 확 바꿨다  단독  조원태 한진 회장,   USC 한국 총동창회장 취임 3대째 이어진  한진-USC  47년 인연  리더 CEO  조원태 한진그룹 회장  2026년은 통합 마무리의 해  2026년, 한진관광이 달라졌다..  고객이 버린 디저트까지 체크했다  ",0.24697992
2026-01-29-18-17,오로라,"고윤정, 오로라 소원 글에 궤도 등장   순식간에  과학 교실  K-POP 팬덤 중심 금융 결제 서비스  아이오로라 , 알리페이 디지털 컬렉터블사업 연계 K-POP NFT 사업 본격화 까만 밤   들의 댄스  이 오로라도 통역이 되나요? 김선호, 전부터 오로라가 보였어요  잘생김 오로라 뉴스엔TV  ",0.23115519
2026-01-29-18-17,영원무역,"주요주주 국민연금공단, 영원무역 지분율 9.98%로 감소 1 억   탑 스포츠의류전문  영원무역 /무역의 날-사회 한국일보 국민연금공단, 영원무역 주식 3만4005주   지분율 9.98% 영원무역그룹, 방글라데시 베트남 현지인 직원 자녀 한국 초청 ",0.0984992
2026-01-29-18-42,금호석유화학우,"금호석유화학, 작년 영업이익 2718억원.. 전년비 0.4%  ",0.99143296
2026-01-29-18-42,천보,"천보 주가, 1월 29일 장중 61,700원 1.15% 상승 ",0.98820156
2026-01-29-18-42,DGB금융지주," 강세 토픽  금융지주회사 테마, 한국금융지주 +7.16%, JB금융지주 +5.01% - 조선비즈 ",0.98473006
2026-01-29-18-42,코미코," 코미코  52주 신고가 경신, 전일 기관 대량 순매수 ",0.9847299
2026-01-29-18-42,넥스틴," 넥스틴  52주 신고가 경신, 전일 기관 대량 순매수 ",0.9836119
2026-01-29-18-42,SOOP,"대한사이클연맹 경기, SOOP에서 본다 ",0.9801183
2026-01-29-18-42,원익QnC," 원익QnC  52주 신고가 경신, 전일 기관 대량 순매수 ",0.97818285
2026-01-29-18-42,칩스앤미디어,"특징주, 칩스앤미디어-온디바이스 AI 테마 상승세에 2.13%   ",0.9761723
2026-01-29-18-42,SK바이오사이언스,"SK바이오사이언스,  어떤 변이도 막는다   범용 코로나 백신 글로벌 임상 착수 ",0.97538716
2026-01-29-18-42,제일기획,"신재호 상무, 제일기획 주식 전량 매도 ",0.9701848
2026-01-29-18-42,프로텍," 프로텍  52주 신고가 경신, 최근 3일간 외국인 대량 순매수 ",0.9685664
2026-01-29-18-42,성우하이텍,"성우하이텍 주가, 1월 29일 장중 8,000원 상승세 ",0.958643
2026-01-29-18-42,레이크머티리얼즈," 레이크머티리얼즈  52주 신고가 경신, 전일 기관 대량 순매수 ",0.9583216
2026-01-29-18-42,에스티팜," 에스티팜  52주 신고가 경신, 대규모 수주로 2026년 실적 가시성 확보 - 삼성증권, BUY ",0.95107555
2026-02-02-20-07,대림바스,"대림통상, +4.37% 상승폭 확대 - 조선비즈 ",0.8495833
2026-02-02-20-07,빛샘전자,"빛과전자, +10.36% VI 발동 - 조선비즈 ",0.720188
2026-02-02-20-07,KODEX,"국내 유일한     ETF, KODEX 은선물 H  하한가 마감  쇼크  삼성자산운용  KODEX ETF  개인 점유율 1위 비중 39% 삼성자산운용 KODEX ETF, 개인투자자 점유율 39%  ETF 시장 1위  삼성운용  KODEX ETF, 개인 투자자 순자산 점유율 1위  ",0.08634899
2026-02-02-20-07,YTN,"뉴스PLUS 02월 02일 17 50   19 43 장동혁  한동훈 당게, 수사로 결백 밝혀지면 책임질 것  민주  오는 5일 본회의 열어 사법개혁안 등 처리해야   티켓 장사  vs  공천 뇌물 장사   앵커리포트  ",0.07508463
2026-02-02-20-07,한솔케미칼," 한솔케미칼, 올 전구체 매출 25 30% 성장 ...2나노 파운드리 경쟁 호재 ",0.99081516
2026-02-02-20-07,,"NAN-Index 정청래 1위, 한준호 2위...민주당 혁신당 합당 관련 영향 지속 ",0.98678434
2026-02-02-20-07,티에스이," 티에스이  52주 신고가 경신, 전일 기관 대량 순매수 ",0.9769401
2026-02-02-20-07,지씨셀,"지씨셀 CD5 CAR-NK, T세포 림프종 전문학회서도 주목 ",0.97332746
2026-02-02-20-07,서부T&D," 장중수급포착  서부T D, 기관 14일 연속 순매수행진... 주가 +2.16%  강세 토픽  부동산 자산 보유 테마, 삼표시멘트 +10.60%, 서부T D +6.54% - 조선비즈 특징주, 서부T D-부동산 보유 자산주 테마 상승세에 4.45%   서부T D 주가, 2월 2일 장중 17,620원 0.17% 상승 ",0.9641799
2026-02-02-20-07,GS,"뉴트리 에버콜라겐 랩, GS홈쇼핑 2회차 방송도 완판 ",0.96236694
2026-02-03-17-03,파세코," 강세 토픽  황사 미세먼지 - 공기정화 테마, 케이웨더 +8.37%, 파세코 +4.42% - 조선비즈 ",0.92088366
2026-02-03-17-03,비엠티," 강세 토픽  피팅 밸브 테마, 비엠티 +4.50%, 한선엔지니어링 +3.19% - 조선비즈 ",0.9082259
2026-02-03-17-03,인포뱅크," 특징주  인포뱅크, 카플레이 현대차 이어 테슬라도 도입 예고에 상승세 인포뱅크, +4.10% 상승폭 확대 - 조선비즈 ",0.75438297
2026-02-03-17-03,우진아이엔에스,"이성규 상무보, 우진아이엔에스 주식 보유 상황 보고 황륜선 상무보, 우진아이엔에스 주식 5900주 보유 보고 박재근 상무보, 우진아이엔에스 주식 소유 보고 이성규 상무보, 우진아이엔에스 주식 보유 상황 보고 ",0.73380506
2026-02-03-17-03,HMM," 13조  HMM 현금성자산 지킬 여력 있나 HMM 부산 이전  째깍째깍   이달 이사회가  분수령  올해 해운업계 실적 전망은  HMM  1조클럽  탈락, 팬오션 대한해운은 개선 예상 - 조선비즈  단독  산업은행  HMM 신속한 매각 추진 필요  ",0.68028045
2026-02-03-17-03,백산,역대 가장 치열한 라운드  현장 속으로  원도심에 문 연  부산예술인지원센터  농심신라면배 3차전 한 중 일 최강 총출동 백산수배도 열려 ,0.661437
2026-02-03-17-03,두산밥캣,"두산밥캣, 두산로보틱스 자회사로 그룹 사업구조 재편 시동-경제 한국일보 두산밥캣, 러시아 자회사 청산완료  경영효율성 제고  두산밥캣, +11.96% VI 발동 - 조선비즈  장중수급포착  두산밥캣, 외국인/기관 동시 순매수  주가 +5.20% ",0.36543244
2026-02-03-17-03,한국가스공사,"큰 부상 피한 한국가스공사    부진 탈출의 2월  가능할까? 6연패 수렁 빠진 한국가스공사, 승리 방정식 새로 찾아야 프로농구 DB, 꼴찌 한국가스공사에 연장승 공동 2위로 한국가스공사 강원지역본부, 원주시청에 토토미 후원 ",0.32299635
2026-02-03-17-03,미창석유," 강세 토픽  유가 상승 수혜 - 윤활유 테마, 미창석유 +3.70%, 극동유화 +2.24% - 조선비즈 ",0.20186464
2026-02-03-17-03,KODEX,"삼성자산운용,  KODEX 로봇액티브  유망 ETF 설문 1위 삼성운용  KODEX 로봇액티브 , 수익률 자금유입  쌍끌이  로봇 ETF가 대세 올해 유망 상품은  KODEX 로봇액티브  삼성자산운용  투자자 판매자 모두  로봇ETF 가 대세  ",0.10885228
2026-02-03-17-03,보령,"보령머드화장품, 설 명절 맞아 최대 33% 할인 기획전  속보  3일 충남 보령 청소면서 ASF 의심축 발생  동정  보령시장 ",0.09274423
2026-02-03-17-03,인도Nifty미드캡100,"KODEX 인도Nifty미드캡100, +7.00% 상승폭 확대 - 조선비즈 ",0.028052153
2026-02-03-17-03,TIGER,"미래에셋자산운용,  TIGER 차이나증권 ETF  출시...중국 증권 테마 기대 미래운용  TIGER 차이나증권 ETF  신규 상장...중국 증시 활성화 수혜 미래에셋,  TIGER 차이나증권 ETF  신규 상장 미래에셋운용,  TIGER 차이나증권 ETF  상장  예금 머니무브 주목  ",0.018729417
2026-02-03-17-03,제룡전기," 강세 토픽  철도 테마, 에스피지 +7.00%, 제룡전기 +5.04% - 조선비즈 ",0.99612385
2026-02-03-17-03,서울반도체," 강세 토픽  LED 테마, 아이엘 +6.77%, 사피엔반도체 +6.09% - 조선비즈 ",0.9952392
2026-02-03-17-03,한미사이언스,"한미약품, 차세대 비만신약  HM15275  미국 임상 2상 환자 등록 개시 한미약품  비만치료 삼중작용제, 미국 임상 2상 순항    ",0.98801756
2026-02-03-17-03,와이지엔터테인먼트," 강세 토픽  엔터 테마, YG PLUS +4.39%, 노머스 +4.35% - 조선비즈 ",0.9879772
2026-02-03-17-03,후성,"후성 주가, 2월 3일 장중 8,220원 1.35% 상승 ",0.98628634
2026-02-03-17-03,SK케미칼,"SK케미칼, 경남제약과  노즈알연질캡슐  공동 판매 SK케미칼-경남제약, 알레르기비염 치료제  노즈알  공동판매 SK케미칼, 경남제약과 비염 치료제  노즈알연질캡슐  공동 판매 SK케미칼, 경남제약과 알레르기 비염 약  노즈알  공동 판매 ",0.9854156
2026-02-03-17-03,HLB생명과학,"HLB HLB생명과학, 가파른 상승세 4%대 상승 ",0.98539937
2026-02-03-17-03,한온시스템,"한온시스템, 지난해 영업익 2718억원 전년비 184.5%  ",0.98408705
2026-02-03-17-03,디어유," 강세 토픽  엔터 테마, YG PLUS +4.39%, 노머스 +4.35% - 조선비즈 ",0.980068
2026-02-03-17-03,에스디바이오센서,"에스디바이오센서   메리디안, FDA 경고장 수령... 매출 영향 없어  ",0.9766393
2026-02-03-17-03,SOOP,"오버워치 OWCS, SOOP에서 독점 중계 ",0.9766106
2026-02-03-17-03,유진테크,"유진테크 주가, 2월 3일 장중 104,400원 5.03% 상승 ",0.975187
2026-02-03-17-03,동진쎄미켐,"동진쎄미켐 주가, 2월 3일 장중 53,400원 4.71% 상승 ",0.97356254
2026-02-03-17-03,DGB금융지주,iM에셋자산운용  히어로셀렉션  펀드 출시...3주 만에 300억 돌파 ,0.96914834
2026-02-03-17-03,호텔신라,"호텔신라,   시안에 깃발 꽂았다  신라모노그램  그랜드 오픈 ",0.96269786
2026-02-03-17-03,SK증권우,"SK증권우, +10.54% 상승폭 확대 - 조선비즈 ",0.9609257
2026-02-03-17-03,KT," 법정의 시간  시작한 SKT..KT LG유플러스도 초읽기 아이서티, KT 수주 경찰청 바디캠 사업 참여 전주기 영상보안 솔루션 공급 SKT 떠나 KT 갔던 소비자, 다시 SKT 품으로  양자와 보안  KT, 초당 30만개 생성 양자암호키 분배 장비 개발 ",0.9598836
2026-02-03-17-03,대한해운,대한해운 주가 상승 중 ,0.9570748
2026-02-03-17-03,피엔티,"피엔티 주가, 2월 3일 장중 52,600원 3.34% 상승 ",0.954845
2026-02-03-17-03,현대바이오,"현대바이오랜드, 설 명절 선물로  건강기능식품  제안 현대ADM바이오, 첫 독자 임상 착수 말기 유방암 폐암 환자 대상 - 조선비즈 현대ADM,  말기암 사망 90% 원인은  전이  페니트리움이 대안  현대바이오 주가, 2월 3일 장중 11,290원 6.21% 상승 ",0.9517053
2026-02-04-20-16,하이트진로2우B,52주 신저가 - 코스피 - 조선비즈 ,0.9600147
2026-02-04-20-16,HB솔루션,"HB솔루션, 지난해 영업익 43억9613만원 전년비 77.3%  ",0.94087505
2026-02-04-20-16,한국쉘석유," 강세 토픽  유가 상승 수혜 - 윤활유 테마, 미창석유 +3.70%, 극동유화 +2.24% - 조선비즈 ",0.9184895
2026-02-04-20-16,세아제강지주,"세아제강지주, 회사채 수요예측서 목표액 4배 이상 모아  마켓인 세아제강지주, 회사채 투심 약화에도 전 구간 언더발행  마켓인 세아제강지주, 회사채 투심 약화에도 전 구간 언더발행  강세 토픽  강관 테마, 이렘 +10.62%, 세아제강지주 +9.58% - 조선비즈 ",0.90995955
2026-02-04-20-16,흥국화재,"흥국화재, +6.77% 상승폭 확대 - 조선비즈 레켐비 상용화에 삼성화재  한도 , 흥국화재  검사  맞불  특약 세분화 경쟁  후끈   레베카 25득점  흥국생명, 페퍼 꺾고 2위 도약  선두  도로공사 추격 종합  흥국생명, 고령자 대상 체험형 보이스피싱 예방교육 진행 ",0.88089085
2026-02-04-20-16,삼양케이씨아이,"삼양케이씨아이, 주당 250원 현금배당 결정 ",0.87565523
2026-02-04-20-16,한국전력,"한국전력, 괌 재생에너지 사업 5억달러 PF 성사 한전, 2026년 에너지 고속도로 AI 대전환 차세대 전력망  전면 가속  원년 한전 빚 갚으려다 보니  발전 자회사 3곳,  효자  호주 탄광 지분 매각 - 조선비즈 1위도 잡고, 천적까지 잡았다  한국전력  올스타 휴식기  뒤 전압 급상승 ",0.8434957
2026-02-04-20-16,NHN," 웹보드 규제 재편   수혜주 1위 NHN,  현금 엔진  다시 켜졌다 NHN 와플랫, 독거노인종합지원센터와 AI 돌봄 실증 진행  신년특집  2026 게임주 전망     컴투스, NHN, 카카오게임즈 SK증권 NHN클라우드, 금융 AX 추진  맞손  ",0.80643
2026-02-04-20-16,대한항공우,"대한항공우, 전일 대비 8.97% 상승.. 일일회전율은 42.34% 기록 ",0.74946326
2026-02-04-20-16,아시아나항공, 아시아나 예약했는데 대한항공 탄다    내년 1월 무슨 일이 ,0.74489456
2026-02-04-20-16,현대해상,"현대해상, 암 치매 통합 보장하는  케어더블암치매보험  출시 현대해상, +9.86% VI 발동 - 조선비즈 최민엽 본부장, 현대해상 주식 1000주 매수  2026 보험, 위기와 기회  현대해상,  자본력 최우선  수익 중심 재편 ",0.7133908
2026-02-04-20-16,컬러레이,"컬러레이, +5.05% 상승폭 확대 - 조선비즈 컬러레이, 전일 대비 8.52% 상승.. 일일회전율은 7.51% 기록 컬러레이, 현재가 5.38% 급등 ",0.70647305
2026-02-04-20-16,한국앤컴퍼니,"한국앤컴퍼니,  한국배터리  정체성 담은 신규 콘텐츠 공개 한국앤컴퍼니 소수주주연대  이사 보수 구조 투명 공개하라  한온시스템, 매출 10조 첫 돌파 한국타이어 자회사 편입 효과 한국앤컴퍼니,  한국배터리  디지털 브랜딩 강화 ",0.7027081
2026-02-04-20-16,달바글로벌,"화장품 수출 급증에도, 에이피알 달바글로벌  장중 뚝 ...왜? 달바글로벌 주가, 2월 3일 장중 153,600원 3.15% 하락 콜마홀딩스, 잭팟 달바글로벌 회수 셈법은 ",0.6700265
2026-02-04-20-16,제이씨현시스템,"제이씨현시스템 , 쿨링 솔루션 전문 브랜드  ALSEYE  국내 공식 런칭!   뉴스 제이씨현시스템 주 , 탄탄한 기본기를 갖춘 실속형 메인보드 BIOSTAR H610MT-E D5 출시!   뉴스 제이씨현시스템 , GIGABYTE MO27Q28G 공식 출시!   뉴스 ",0.6532993
2026-02-04-20-16,대한항공," 땅콩 회항  박창진 전 대한항공 사무장, 한국공항공사 자회사 임원 되나  14개국 관문 뚫고 대한항공 아시아나 M A 이끌었죠  대한항공도 일본 소도시 강화 아오모리 노선 더 띄운다 대한항공 아시아나  동거  보름째 라운지는 만족, 출국장 병목은 불만족 ",0.60297465
2026-02-04-20-16,제주항공," 재무통  김이배, 제주항공  단거리 노선 전략  반등 모색한다 제주항공 주가 상승 중 제주항공,  찜 특가 로 항공권 할인 제주항공, 국내외 항공권 할인 프로모션  찜 특가  진행 ",0.59360754
2026-02-04-20-16,DSR제강,"조세금융신문 DSR제강, 5.93% 오르며 체결강도 강세 지속 172%  ",0.58215135
2026-02-04-20-16,진에어,"진에어, 괌 노선 특별 프로모션 진행  최대 15%  진에어, 부산 인천 괌 노선 할인 프로모션  호텔 차량까지 한 번에  진에어, 봄 성수기 앞두고  괌  프로모션  M 항공 News 티웨이항공 진에어 ",0.5758243
2026-02-04-20-16,한국타이어앤테크놀로지,"한국타이어, 포뮬러E TGL 연계 북미 마케팅 강화 한국타이어, TGL 시즌 2 통해 글로벌 프리미엄 브랜드 이미지 강화 한국타이어앤테크놀로지, 4분기 매출액 5조4562억4600만원 전년 대비 115.5% 증가  HANKOOK 존재감 확실하게  한국타이어, 포뮬러 E TGL 연계 북미 브랜드 전략 강화 ",0.49063718
2026-02-04-20-16,이노션," 맞수탐구  삼성의  제일기획  VS 현대차의  이노션   클릭e종목  이노션, 신차 라인업 확대 수혜 해외사업 확장 지속  이노션, 광고 업황 부진 속 성장 모멘텀 지속-흥국 이노션, 캡티브 중심 견조한 성장 기대 ",0.4814845
2026-02-04-20-16,기아," 그   1억에 누가 사요 하더니 기아가 꺼낸  초강수   분석+  1월에만 1천대 가까이 팔린 EV5   기아 광주공장 새 주력  기대감  기아, 상품성 높이고 부담 낮춘 전기차 연식변경 출시 고성능 GT 라인업도 추가 현대차 기아,  판매 연초부터 호조  역대 1월 최고실적  ",0.47769776
2026-02-04-20-16,동성화인텍," 강세 토픽  LNG선 - 기자재 테마, 태광 +5.09%, 동성화인텍 +5.09% - 조선비즈  급등수사본부  3Q25 영업이익 105%  본격 실적 호전 기대감  동성화인텍  vs 올해부터 2차전지 소재 상업생산 통해 입지 강화  OCI  동성화인텍, 3.81% 오르며 체결강도 강세 지속 162%  ",0.46599337
2026-02-04-20-16,유나이티드제약,"1심 121억 배상 뒤집혔다 유나이티드제약, 약가 손배소 항소심 완승  종합  121억 원료 특례 분쟁, 유나이티드제약 1심 뒤집고 항소심 승리 유나이티드제약, 건보공단 상대 손배소 항소심 승소  속보  121억 추징 판결 뒤집었다, 유나이티드제약 원료 소송 2R 승소 ",0.40978566
2026-02-04-20-16,롯데손해보험,"롯데손해보험,  두쫀쿠 살 돈으로 보험 5번 가입한다  MZ 취향 저격  갓성비  전략 롯데손보, 증자 매각 기로서  방황   MG손보 사태  재현되나 규제 완화에도 지급여력비율 못 맞춘 롯데손해보험-경제 한국일보  롯데vs예별    은행의 안정  하나금융 vs  자본시장 야성  한투지주 ",0.355094
2026-02-04-20-16,스카이라이프," 코드커팅 에 시름하는 유료방송 3사, 올핸 돌파구 찾는다 삼성전자와 KT스카이라이프, 퀀텀닷 SUHD TV로 생방송용 HDR 시험방송 시연 ",0.34764317
2026-02-04-20-16,명인제약,"명인제약 창업주 이행명 회장, 경영 일선 물러난다 ",0.33748135
2026-02-04-20-16,키다리스튜디오,1분만에 끝나는  스낵 드라마 ...레진. 글로벌 숏드라마 시장  출사표  ,0.31096342
2026-02-04-20-16,두산,"NH   두산에너빌리티, 중장기   전기사업 확대 기대 목표가 11만1000원  두산에너빌, 국산 가스터빈 105기 수주한다 불장서 소외됐던 두산...증권가, 목표주가 잇단 상향조정 두산에너빌리티, 베트남 원전 가스 시장 공략 가속화   경제성장 동력 지원  ",0.3063707
2026-02-04-20-16,LG헬로비전,"같은 LG인데...유플러스는  협력  헬로비전은  갈등  양천구, 중장년  사회복지사  교육 지원  장중수급포착  LG헬로비전, 외국인 5일 연속 순매수행진... 주가 +1.94% 방송채널사용사업자  LG헬로비전 등,  콘텐츠 대가 일방 삭감  중단해라  ",0.30240935
2026-02-04-20-16,세방전지,"세방전지, 글로벌 ESG 평가 기관 에코바디스  브론즈 메달  획득  세방전지, 에코바디스  브론즈 메달  획득 글로벌 ESG 경영 역량 입증 세방전지, 글로벌 ESG 평가 기관 에코바디스  브론즈 메달  획득 세방그룹, 광주사회복지공동모금회와 사회복지시설 차량 13대 기증식 열어 ",0.28438348
2026-02-04-20-16,경동나비엔,"경동나비엔, 통합 공기질 냉난방 앞세워 생활환경 솔루션 기업 전환 가속 ",0.2456515
2026-02-04-20-16,티엘비,  티엘비 /투자전략   DDR5가 끝이 아니다  DDR6 전환의  기판 승자 는 티엘비  ,0.23307432
2026-02-04-20-16,오로라,"거대 태양 흑점서 강력한 플레어 연속 발생  오로라 가능성도  직접 만든 앱으로 본 인생 첫 오로라  이 사랑 통역 되나요?  오로라 그 장소 촬영지 어딘가 봤더니 고윤정의 오로라가 빛나는,  이 사랑 통역 되나요?의 차무희 메이크업 ",0.22305618
2026-02-04-20-16,하이트진로홀딩스,"하이트진로홀딩스, 지난해 당기순이익 81.1%감소 매출 3.9%  하이트진로홀딩스, 작년 연간 연결 영업이익 1830억...전년비 17%  하이트진로홀딩스 작년 영업익 1830억원..전년비 17.5%  ",0.2190773
2026-02-04-20-16,NI스틸,"NI스틸, 3.01% 오르며 체결강도 강세 지속 159%  조세금융신문 ",0.14766766
2026-02-04-20-16,DN오토모티브," 송아지 상장  데드라인 앞두고 DN솔루션즈 IPO 로드맵 안갯속 DN솔루션즈, 독일  베스트 오브 인더스트리 어워드  수상 ",0.12059958
2026-02-04-20-16,산일전기,"산일전기, M A 큰손 되나  임석정 펀드  출자 이어 사모펀드 설립 전력망이 돈을 부른다 AI 데이터센터  전력설비주 바이오스마트 LS ELECTRIC 산일전기  날갯짓  산일전기 주가, 2월 2일 장중 139,700원 5.29% 하락 ",0.025056107
2026-02-04-20-16,쿠쿠홀딩스,"김수현,  시총 1조  기업과 싸운다   우리 빵 치면 안 된다  쿠쿠 정수기  재렌탈 전화  논란  이슈 더보기  ",0.022944143
2026-02-04-20-16,로스웰,"로스웰, 자회사에 440억 규모 현금출자 결정 ",0.006540755
2026-02-04-20-17,한세실업, 한세그룹 패밀리 경영    승부수  M A도 적자 실적 부진  암운  ,0.99566317
2026-02-04-20-17,금호석유,"한솔제지 금호석유화학, 차세대 감열지 개발 협력 맞손 ",0.99277854
2026-02-04-20-17,에스티팜," CDMO 특별법 프리뷰   에스티팜, 원료 인증이  수주 무기 로 ",0.98983175
2026-02-04-20-17,이오테크닉스,"이오테크닉스, 0.00% 52주 신고가 - 조선비즈 ",0.9845078
2026-02-04-20-17,제이오,"제이오, +9.51% VI 발동 - 조선비즈 ",0.9831119
2026-02-04-20-17,롯데쇼핑,신동빈의 본질 정현석의 효율 롯데백화점이 달라졌다 ,0.97771096
2026-02-04-20-17,KB금융,"KB금융, 소비자보호 통했다  은행 카드 손보  상생금융 3관왕 KB증권  투자를 더하다, 2026 KB프리미어 서밋 세미나  ",0.9733724
2026-02-04-20-17,CJ씨푸드1우, 서울데이터랩  CJ씨푸드1우 30.00% 상한가 금일 증시 상승률 1위로 마감 ,0.9720838
2026-02-04-20-17,서부T&D," 특징주  서부T D, 2.7조 규모 자산 재평가 및 호텔 실적 호조에 강세 서부T D 주가, 2월 4일 18,580원 2.26% 상승 마감 서부T D, +9.25% VI 발동 - 조선비즈 서부T D 주가, 2월 4일 장중 18,960원 4.35% 상승 ",0.9701812
2026-02-04-20-17,이녹스첨단소재," 특징주  이녹스, 자회사 호재에 주가 급등 ",0.9654168
2026-02-04-20-17,현대모비스,"현대모비스 기업가치 재평가, 해외 수주 확대로 성과 내 ",0.9641101
2026-02-04-20-17,현대글로비스,"현대글로비스, 3년 내 자동차선 123척까지 늘린다 해운  퀀텀점프  ",0.9605314
2026-02-04-20-17,안랩, 포토  안랩의 위협 탐지 및 대응 솔루션  안랩 XDR  ,0.96052325
2026-02-04-20-17,다우데이타,"BC카드-다우데이타, 선불카드 결제 인프라 확대 위한 협약 체결 ",0.95551836
2026-02-04-20-17,한일시멘트," 장중수급포착  한일시멘트, 외국인 5일 연속 순매수행진... 주가 +4.52% ",0.9521065
2026-02-05-17-51,유한양행," 유한양행 100년의 기록, 국민의 기억으로 완성됩니다  유한양행, 단기실적은 숨 고르기 중장기 가치에 무게 유한양행 100주년  국민과 함께 역사 완성   제약단신  유한양행,  유한 100년의 기록, 국민의 기억으로 완성됩니다    ",0.6861393
2026-02-05-17-51,에어부산," 진에어 뜬지가 언젠데  에어서울,  지각왕 항공사  불명예 에어부산 임금협상 난항  노조 집회 에어부산 노사 임금협상 결렬, 법적 대응 시사하며 대립 격화 에어부산, 울산 노선 재운항 특가 이벤트 진행 ",0.6136597
2026-02-05-17-51,동화약품," 오너 4세  전면 등판 동화약품, ETC-해외  투트랙 카드 로 방향 전환  1월 제약사 이모저모 동아제약, 동화약품, 온라인팜, 한국다이이찌산쿄 등 소식 ",0.53508306
2026-02-05-17-51,티웨이항공,"티웨이항공, 신입 경력 정비사부터 경력직 정비 전문강사 채용 항공사, 유류비 줄여 고환율 난기류 뚫는다 티웨이 항공주가 상승 중 티웨이항공, 항공보안 포상 수여   현장 관심이 안전 만든다  ",0.51935995
2026-02-05-17-51,KODEX,"삼성자산운용, AI 혁명 발  대 반 전  제시...슈퍼 넘어 메가사이클 삼성운용, KODEX ETF 수익률도  대 반 전  연초 이후 평균 32% 돌파 삼성운용, 올해 증시 견인  대 반 전  9개 ETF 평균 수익률 32%  2026 필수 보유 ETF 18선  메모리 슈퍼사이클 장기화 가능성 KODEX 반도체 ",0.37989822
2026-02-05-17-51,TIGER,"미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조 5,000억 기록 미래에셋,  TIGER KRX금현물 ETF  순자산 1조5000억원 돌파 미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조5000억 돌파 미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조5000억...안정적 투자 솔루션 ",0.15635039
2026-02-05-19-21,대한전선,"대한전선,  일렉스코리아 2026 서 초고압직류송전  턴키 설루션  공개 ",0.99321264
2026-02-05-19-21,,"4일 기준NAN-Index 1위 장동혁, 2위 정청래...영수회담, 선거 16세 ",0.9896505
2026-02-05-19-21,JB금융지주,"JB금융지주, 작년 순익 7104억 원 전년  4.9% 증가 JB금융,  26년 포트폴리오 재조정...이익기반 확충 JB금융지주 작년 영업이익 9천523억원 전년 대비 5.1%  JB금융지주, 자기주식 160만4278주 소각 결정 ",0.9890584
2026-02-05-19-21,유한양행, 제약 바이오 뉴스픽  동아제약 유한양행 셀트리온 삼성바이오로직스 ,0.9881532
2026-02-05-19-21,한화시스템," 특징주  한화시스템 등 우주항공  강세 우주항공청장 인선에 정책 기대감 확산 한화 방산3사, AI 첨단 무기체계로 중동 공략 ",0.9815904
2026-02-05-19-21,DB하이텍,"DB하이텍, 작년 영업이익 2773억   AI 전력반도체로  반등  ",0.97683555
2026-02-05-19-21,TCC스틸,"TCC스틸, 2025년 영업손실 109  적자전환 TCC스틸, 작년 연간 연결 영업손실 109억...적자전환 TCC스틸, 지난해 영업손실 109억933만4000원 적자전환 TCC스틸, 2025년 매출 6,115억 기록에도 영업손실 적자 전환 ",0.9704099
2026-02-06-16-32,TIGER,"미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조 5,000억 기록  ETF 숨은 보석 32선  국내 최대 최고의 유동성, 서학개미의 원픽...TIGER 미국S P500  TIGER KRX금현물 ETF  순자산 1.5조 돌파 한 달 새 50% 증가 미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조5000억 돌파 ",0.47870925
2026-02-06-16-32,미원에스씨,심사 끝난 코스피200 리밸런싱 편입 편출 종목 살펴보니  각 7곳   투자360  ,0.29055992
